Date,Temp_Mean,Temp_Max,Temp_Min,Relative_Humidity,Dew_Point,Precipitation,Snowfall,Rainfall_Est,Snow_Depth,Solar_Level,Cloud_Amount,Wind_Speed
2017-02-12,-11.426,-7.703428571428572,-14.338285714285714,97.81057142857142,-12.059142857142858,2.797142857142857,3.426571428571428,0.0,37.184000000000005,61.89857142857142,87.22,3.15
2017-02-13,-9.556,-4.798,-14.305142857142858,96.36942857142857,-10.455714285714285,0.7108571428571429,0.7848571428571428,0.0,37.48714285714286,74.60828571428571,82.00428571428571,3.6485714285714286
2017-02-14,-6.195714285714286,-2.1877142857142857,-10.987428571428572,97.20742857142857,-6.954571428571429,2.3854285714285712,2.8402857142857143,0.0,37.81285714285715,64.9842857142857,88.73114285714286,4.019142857142857
2017-02-15,-12.653428571428572,-8.337714285714286,-16.01942857142857,97.288,-13.280857142857142,1.252,1.5205714285714285,0.0,38.31057142857143,81.26885714285714,78.55228571428572,3.9702857142857146
2017-02-16,-14.284857142857144,-8.056,-19.17142857142857,97.20114285714286,-14.916285714285715,0.9962857142857142,0.7140000000000001,0.28228571428571414,38.376000000000005,95.79057142857143,71.34657142857144,3.21
2017-02-17,-7.196285714285715,-2.061714285714286,-11.697714285714286,96.96771428571428,-7.956857142857143,0.21571428571428575,0.22114285714285714,0.0,38.096,87.11171428571429,78.40085714285715,2.874
2017-02-18,-2.198571428571429,0.16771428571428573,-4.690571428571429,98.02028571428572,-2.67,2.2205714285714286,2.9537142857142857,0.0,37.24057142857143,82.67257142857143,64.0277142857143,3.6779999999999995
2017-02-19,-4.874,-0.8551428571428572,-9.207142857142857,97.41342857142857,-5.438,0.3822857142857143,0.41800000000000004,0.0,35.698,95.10828571428571,65.40314285714287,2.7808571428571427
2017-02-20,-6.7945714285714285,-1.6874285714285715,-11.12657142857143,95.97742857142858,-7.612285714285714,2.6405714285714286,1.6577142857142857,0.9828571428571429,34.74971428571428,89.03571428571429,65.42485714285714,3.3182857142857145
2017-02-21,-1.3602857142857143,1.2782857142857142,-4.320857142857142,95.81485714285714,-2.1142857142857143,6.645142857142857,5.3348571428571425,1.3102857142857145,34.61971428571429,52.067142857142855,96.19685714285714,4.706857142857143
2017-02-22,-2.117142857142857,0.3548571428571428,-5.037428571428571,97.56342857142856,-2.568,0.5397142857142857,0.5508571428571429,0.0,33.62571428571429,61.791999999999994,90.31857142857143,3.0108571428571427
2017-02-23,-6.863428571428571,-2.476285714285714,-10.614285714285714,96.07428571428571,-7.6334285714285715,1.9985714285714287,1.4545714285714284,0.5440000000000003,32.721714285714285,78.54514285714285,86.14342857142857,3.6871428571428573
2017-02-24,-13.163714285714287,-9.15457142857143,-17.11228571428571,96.08885714285715,-13.875428571428571,1.1665714285714286,1.804,0.0,32.490857142857145,99.20800000000001,65.30485714285714,2.9122857142857144
2017-02-25,-12.911714285714284,-8.80457142857143,-16.70171428571429,95.99285714285715,-13.666857142857141,3.7208571428571426,2.794285714285714,0.9265714285714286,33.09171428571429,93.47657142857142,75.91457142857143,3.6131428571428574
2017-02-26,-13.28057142857143,-9.026285714285715,-17.441428571428574,92.19314285714286,-14.673714285714286,0.9342857142857144,0.9511428571428571,0.0,34.14657142857143,119.01085714285715,59.434000000000005,3.851714285714286
2017-02-27,-12.148,-6.617714285714285,-17.476285714285712,92.72514285714286,-13.476285714285714,0.3748571428571429,0.4002857142857143,0.0,34.22828571428571,132.86142857142855,55.77857142857143,3.363142857142857
2017-02-28,-10.334571428571428,-5.8742857142857146,-14.660285714285715,95.36542857142857,-11.239142857142857,1.8365714285714285,1.7517142857142856,0.08485714285714296,34.283142857142856,114.38942857142858,61.745428571428576,2.933142857142857
2017-03-01,-13.848857142857142,-7.6254285714285714,-19.146,96.67542857142857,-14.368285714285713,2.8602857142857143,1.3737142857142857,1.4865714285714287,34.55114285714286,109.22942857142857,72.78314285714285,3.6759999999999997
2017-03-02,-18.344857142857144,-12.685714285714285,-22.801714285714283,92.74542857142858,-19.459714285714288,0.6131428571428572,0.6528571428571429,0.0,34.667428571428566,150.5565714285714,56.483714285714285,4.408285714285714
2017-03-03,-19.56257142857143,-15.170000000000002,-24.192857142857143,91.94514285714286,-20.73,0.3508571428571428,0.314,0.03685714285714281,34.57057142857143,147.16085714285714,48.618,3.2051428571428575
2017-03-04,-17.526,-8.609428571428571,-24.59857142857143,91.77885714285713,-18.776285714285713,0.20342857142857143,0.09142857142857143,0.112,34.4,155.83457142857142,44.42028571428572,3.3057142857142856
2017-03-05,-8.352857142857143,-2.8231428571428574,-12.80257142857143,93.02571428571429,-9.657714285714285,0.7605714285714286,1.3857142857142857,0.0,34.18714285714285,102.27085714285714,73.58742857142857,4.017428571428572
2017-03-06,-2.948571428571429,1.0277142857142856,-6.422285714285715,95.93628571428572,-3.774571428571429,1.713142857142857,1.812857142857143,0.0,34.16285714285714,64.57028571428572,94.55685714285715,3.4082857142857144
2017-03-07,-0.2411428571428572,2.4531428571428573,-4.048285714285714,95.82228571428571,-0.9588571428571427,9.748,7.202,2.5459999999999994,32.452571428571424,55.79571428571428,95.02914285714286,6.010857142857143
2017-03-08,-7.043142857142857,-2.1085714285714285,-12.201714285714285,89.45342857142857,-8.885428571428571,3.0374285714285714,2.7614285714285716,0.2759999999999998,31.347428571428573,96.07828571428573,80.11485714285715,6.852857142857142
2017-03-09,-15.712285714285713,-11.784,-18.392,87.406,-17.680857142857143,0.91,0.7988571428571429,0.1111428571428571,31.66914285714286,150.8957142857143,64.456,6.376571428571428
2017-03-10,-19.38457142857143,-15.665999999999999,-22.854285714285712,89.05828571428572,-20.959714285714288,0.7488571428571429,0.5648571428571428,0.18400000000000005,31.91314285714286,149.3482857142857,49.69657142857143,5.650857142857143
2017-03-11,-19.313714285714287,-16.635142857142856,-21.856285714285715,89.52942857142857,-20.751714285714286,0.6302857142857142,0.5074285714285715,0.12285714285714278,32.15257142857143,167.20257142857145,49.195142857142855,4.986857142857143
2017-03-12,-19.254285714285714,-14.998571428571429,-24.17457142857143,90.30742857142857,-20.656285714285715,0.2282857142857143,0.21514285714285716,0.013142857142857123,32.08942857142858,183.0497142857143,44.117714285714285,3.0820000000000003
2017-03-13,-17.94742857142857,-11.018571428571429,-23.725142857142856,91.05571428571427,-19.305428571428575,0.21485714285714286,0.35371428571428576,0.0,31.792571428571428,173.6397142857143,44.644,2.5365714285714285
2017-03-14,-13.798571428571428,-8.873142857142858,-18.417428571428573,91.09657142857144,-15.296857142857142,0.6794285714285715,0.6745714285714286,0.004857142857142893,31.64628571428571,177.34485714285714,43.27428571428571,3.192857142857143
2017-03-15,-12.072,-5.6977142857142855,-17.603142857142856,91.144,-13.624285714285715,0.52,0.5928571428571429,0.0,31.37942857142857,175.81514285714286,51.16857142857143,3.8322857142857143
2017-03-16,-8.104285714285714,-1.7208571428571429,-12.744285714285715,91.01942857142856,-9.790571428571429,0.22971428571428568,0.1277142857142857,0.10199999999999998,31.029999999999998,188.2297142857143,41.68628571428572,3.145142857142857
2017-03-17,-5.119428571428571,0.40857142857142853,-10.612857142857143,93.11142857142858,-6.413714285714286,2.979142857142857,3.632,0.0,30.852571428571427,144.41771428571428,59.69057142857143,2.8622857142857145
2017-03-18,-6.256285714285714,-1.5971428571428572,-10.203999999999999,93.044,-7.613142857142857,2.439714285714286,2.210571428571429,0.2291428571428571,31.737142857142857,140.59314285714285,78.36628571428572,2.875714285714286
2017-03-19,-4.880571428571429,1.292,-9.880285714285714,94.19057142857143,-6.0928571428571425,1.144,1.73,0.0,31.577714285714286,144.30828571428572,62.445142857142855,3.1685714285714286
2017-03-20,-1.399142857142857,2.282,-5.314571428571428,92.27457142857143,-2.7497142857142856,0.846,1.306857142857143,0.0,30.005428571428574,156.50028571428572,65.24171428571428,4.694285714285715
2017-03-21,-10.066571428571429,-3.0634285714285716,-14.514000000000001,88.87342857142858,-12.006285714285715,0.7634285714285713,1.2231428571428573,0.0,28.658285714285714,192.44457142857144,49.22142857142857,4.668571428571429
2017-03-22,-12.838285714285714,-5.227428571428572,-18.32314285714286,85.46085714285715,-15.327142857142858,0.19085714285714284,0.08342857142857142,0.10742857142857141,28.49685714285714,216.31828571428574,28.712857142857143,3.843714285714286
2017-03-23,-6.454285714285715,0.3394285714285714,-12.103428571428571,89.41514285714287,-8.428285714285714,1.1274285714285714,1.804,0.0,28.276285714285713,137.0677142857143,64.73914285714285,3.263714285714286
2017-03-24,-3.5780000000000003,1.4594285714285715,-7.867714285714285,93.394,-4.7628571428571425,2.2354285714285713,3.7928571428571427,0.0,28.019714285714286,141.78428571428572,78.19342857142857,3.867714285714286
2017-03-25,-7.807428571428571,-1.548857142857143,-13.322,91.23857142857143,-9.441142857142857,0.5934285714285714,0.2825714285714286,0.31085714285714283,27.61857142857143,189.49742857142857,54.40742857142857,2.921142857142857
2017-03-26,-3.4891428571428573,1.6005714285714285,-7.143428571428572,93.53457142857143,-4.719142857142858,1.2925714285714287,1.678,0.0,27.306285714285714,124.2042857142857,87.37514285714286,3.484
2017-03-27,-0.6774285714285715,2.9339999999999997,-3.45,95.71857142857144,-1.4871428571428573,1.8762857142857143,0.9391428571428571,0.9371428571428573,26.54342857142857,130.26828571428572,80.798,2.3805714285714283
2017-03-28,-1.9805714285714284,2.071142857142857,-5.378285714285714,93.16514285714287,-3.324857142857143,0.528,0.48200000000000004,0.045999999999999985,24.868285714285715,159.01742857142855,75.788,2.519142857142857
2017-03-29,-3.2457142857142856,2.305428571428571,-7.909142857142857,91.03342857142857,-4.996857142857142,0.2402857142857143,0.17885714285714285,0.061428571428571443,24.25485714285714,196.03285714285713,55.41771428571429,2.392857142857143
2017-03-30,-0.7457142857142858,3.091142857142857,-4.114,90.22257142857143,-2.569714285714286,0.8374285714285715,0.718,0.11942857142857155,23.395714285714288,173.51828571428572,69.15257142857143,3.150857142857143
2017-03-31,0.13314285714285715,3.2325714285714287,-2.841714285714286,91.81828571428571,-1.3191428571428572,1.3794285714285714,1.5171428571428571,0.0,21.09657142857143,144.9262857142857,72.53114285714287,3.0317142857142856
2017-04-01,-1.339142857142857,3.5279999999999996,-5.518857142857143,90.64542857142858,-3.1317142857142857,0.452,0.30942857142857144,0.14257142857142857,19.86942857142857,169.94342857142857,75.48914285714285,2.601142857142857
2017-04-02,-0.8608571428571429,5.306,-6.220285714285715,89.24771428571428,-2.8697142857142857,0.596,0.34371428571428575,0.2522857142857142,18.766,183.13885714285712,55.618857142857145,2.583714285714286
2017-04-03,2.6757142857142857,6.468,-0.2551428571428571,88.85828571428571,0.6774285714285715,1.7017142857142857,1.3908571428571428,0.31085714285714294,16.510857142857144,146.63828571428573,86.67428571428572,3.3891428571428572
2017-04-04,1.4294285714285715,4.301428571428572,-1.3262857142857143,91.222,-0.0774285714285714,3.513142857142857,0.8645714285714287,2.648571428571428,14.562000000000001,116.35057142857143,84.04085714285713,3.462
2017-04-05,0.1271428571428571,4.2217142857142855,-3.624,86.52114285714286,-2.334857142857143,0.5437142857142857,0.4742857142857142,0.0694285714285715,14.696857142857143,174.88571428571427,78.36971428571428,3.270857142857143
2017-04-06,-0.6434285714285716,3.783428571428571,-4.4954285714285716,87.26914285714285,-2.983714285714286,2.259714285714286,1.288857142857143,0.9708571428571429,14.52657142857143,175.77514285714287,58.780857142857144,3.656
2017-04-07,-0.42657142857142855,4.9074285714285715,-5.026857142857143,80.83742857142857,-3.9374285714285713,1.9497142857142855,1.7302857142857144,0.21942857142857108,14.337142857142856,216.84057142857142,50.55542857142857,4.265142857142857
2017-04-08,2.4762857142857144,9.663428571428572,-2.5994285714285716,82.71457142857142,-0.7091428571428572,0.47085714285714286,0.060571428571428575,0.4102857142857143,12.389714285714286,213.16885714285715,53.210857142857144,3.181428571428571
2017-04-09,4.438857142857143,10.735714285714286,-0.836,85.95114285714286,2.016857142857143,1.656,0.298,1.3579999999999999,11.086571428571428,155.16714285714286,79.14542857142858,3.742285714285714
2017-04-10,-0.00828571428571421,6.451714285714286,-5.023428571428571,76.656,-4.144285714285715,2.663142857142857,0.9368571428571428,1.726285714285714,13.309142857142858,200.72400000000002,64.39742857142856,4.280285714285714
2017-04-11,0.5491428571428572,7.344,-4.666285714285714,75.61,-4.041714285714286,1.1477142857142857,0.16314285714285715,0.9845714285714285,11.359428571428571,204.8917142857143,50.45057142857143,2.7485714285714287
2017-04-12,1.7525714285714287,7.603714285714285,-3.043142857142857,77.36742857142858,-2.5228571428571427,0.5671428571428572,0.09257142857142858,0.4745714285714286,10.610857142857142,206.2717142857143,62.617714285714285,2.4545714285714286
2017-04-13,2.27,9.146285714285714,-3.459714285714286,74.402,-2.745142857142857,0.3942857142857143,0.084,0.3102857142857143,10.838,242.48685714285716,33.83457142857143,1.9042857142857144
2017-04-14,2.5254285714285714,8.947714285714286,-2.7897142857142856,77.56085714285715,-1.7565714285714287,1.0705714285714285,0.26257142857142857,0.8079999999999999,10.534285714285714,231.19714285714284,41.302,2.2954285714285714
2017-04-15,1.7777142857142856,7.111999999999999,-2.1371428571428575,86.172,-0.6668571428571427,6.217142857142857,5.678571428571429,0.5385714285714283,10.967142857142855,98.79828571428571,88.29114285714286,3.707714285714286
2017-04-16,-1.3745714285714286,2.9874285714285715,-4.651428571428572,85.54114285714286,-3.7768571428571427,3.072857142857143,1.3642857142857143,1.7085714285714286,12.657142857142857,134.67857142857142,88.62371428571429,3.718571428571429
2017-04-17,-2.607142857142857,3.2634285714285713,-7.233714285714286,78.05799999999999,-6.401714285714286,0.5800000000000001,0.39942857142857147,0.1805714285714286,13.949714285714284,225.78028571428572,68.52714285714285,2.5945714285714288
2017-04-18,-0.34485714285714286,4.807428571428571,-4.765714285714286,84.90799999999999,-3.0537142857142854,1.4957142857142858,0.7854285714285714,0.7102857142857144,14.105428571428572,188.96371428571427,68.96457142857143,2.6345714285714283
2017-04-19,1.6262857142857141,7.153428571428572,-2.7191428571428573,85.20771428571429,-0.9857142857142858,2.9962857142857144,1.8419999999999999,1.1542857142857146,13.63342857142857,180.63028571428572,70.49142857142857,2.968
2017-04-20,1.2891428571428574,6.430285714285715,-2.787142857142857,83.91285714285713,-1.4928571428571429,1.0925714285714285,0.2522857142857143,0.8402857142857143,13.887714285714285,150.76914285714287,84.67685714285714,3.0245714285714285
2017-04-21,3.3311428571428574,8.89342857142857,-0.9325714285714286,83.82142857142857,0.42028571428571426,3.2294285714285715,0.73,2.4994285714285716,14.235999999999999,196.82085714285716,79.83628571428571,2.834857142857143
2017-04-22,1.8560000000000003,8.618285714285713,-2.7625714285714285,79.29142857142857,-1.8682857142857143,2.276,2.1794285714285713,0.09657142857142853,13.324857142857143,188.43428571428572,69.76057142857142,3.148
2017-04-23,-2.5422857142857143,2.126571428571429,-6.415428571428572,68.13342857142857,-8.096,0.7394285714285714,0.6402857142857142,0.0991428571428572,13.806857142857142,227.76171428571428,74.97657142857142,3.609714285714286
2017-04-24,-3.1262857142857143,2.6274285714285712,-7.919142857142858,71.84828571428572,-8.001714285714286,1.238,1.392,0.0,13.864571428571429,227.79485714285713,59.83142857142857,2.911142857142857
2017-04-25,-1.6477142857142857,3.3757142857142854,-5.291142857142857,84.40857142857143,-4.22,4.3,4.774571428571429,0.0,13.630571428571429,167.5074285714286,88.26114285714286,3.789714285714285
2017-04-26,-2.878857142857143,1.9262857142857144,-6.350285714285714,87.29114285714286,-5.038857142857143,6.158285714285715,7.458571428571429,0.0,13.390285714285714,158.26714285714286,86.79228571428571,3.9485714285714284
2017-04-27,-5.075305255429287e-17,4.862,-3.583714285714286,90.00685714285714,-1.8285714285714285,9.234285714285713,8.72942857142857,0.5048571428571424,13.579714285714285,141.95457142857143,89.39142857142856,4.332857142857143
2017-04-28,-0.21114285714285713,3.9785714285714286,-3.254857142857143,86.93457142857143,-2.6065714285714288,5.306857142857143,4.868857142857142,0.4380000000000006,15.518,157.84742857142857,91.10685714285715,4.592285714285714
2017-04-29,0.13857142857142862,4.698571428571428,-3.749142857142857,82.93171428571429,-3.0234285714285716,0.6345714285714286,0.5885714285714286,0.04599999999999993,16.04057142857143,244.14457142857142,68.75828571428572,3.452
2017-04-30,1.1882857142857144,7.680285714285715,-4.279428571428571,81.37828571428571,-2.2082857142857146,1.0957142857142859,0.10028571428571428,0.9954285714285716,14.608571428571429,220.186,57.46028571428571,2.9337142857142857
2017-05-01,3.0277142857142856,8.139999999999999,-1.2937142857142858,86.984,0.8137142857142857,5.023428571428571,0.38942857142857146,4.6339999999999995,13.741714285714286,155.11314285714286,71.79371428571429,3.0588571428571427
2017-05-02,2.9794285714285715,7.591428571428571,-0.6205714285714286,82.0217142857143,-0.2748571428571429,5.066,1.5728571428571427,3.493142857142857,12.739714285714285,207.30399999999997,79.39914285714286,3.817714285714286
2017-05-03,2.866,9.608857142857143,-2.986,75.26085714285715,-1.7651428571428571,0.6382857142857142,0.16485714285714284,0.4734285714285714,11.202857142857141,243.80342857142858,51.03457142857143,2.845142857142857
2017-05-04,2.7657142857142856,8.423428571428571,-1.9117142857142857,76.68657142857144,-1.49,2.440571428571429,0.8622857142857143,1.5782857142857145,10.080571428571428,209.756,67.08314285714285,2.0825714285714287
2017-05-05,3.333142857142857,9.280857142857142,-1.6348571428571428,81.66828571428572,0.05257142857142857,4.106571428571429,0.8471428571428571,3.259428571428572,9.844857142857142,194.6077142857143,66.96257142857144,3.158857142857143
2017-05-06,2.96,7.473428571428571,-1.1225714285714286,78.73714285714286,-0.9662857142857143,1.7882857142857143,0.07457142857142857,1.7137142857142857,9.988857142857142,237.038,59.749428571428574,3.936
2017-05-07,0.24685714285714289,5.559142857142857,-4.628285714285714,69.93657142857144,-5.388000000000001,1.034,0.6928571428571428,0.3411428571428572,9.420571428571428,274.52057142857143,44.87457142857143,4.3271428571428565
2017-05-08,0.5137142857142858,6.486,-4.553714285714285,70.14114285714285,-5.166285714285714,0.4085714285714286,0.35085714285714287,0.05771428571428572,8.718285714285713,253.08514285714284,49.72428571428571,3.3057142857142856
2017-05-09,2.55,8.89342857142857,-2.805428571428571,74.44257142857143,-2.268,0.9557142857142858,0.5428571428571428,0.41285714285714303,6.966857142857143,175.18628571428573,74.494,1.9308571428571428
2017-05-10,4.680285714285715,10.860857142857142,-0.07657142857142855,81.12828571428571,1.2748571428571427,1.2637142857142856,0.5491428571428572,0.7145714285714284,6.942857142857143,198.2125714285714,80.69514285714286,2.555142857142857
2017-05-11,6.219428571428572,11.734857142857143,1.4688571428571429,80.51142857142857,2.6911428571428573,1.29,0.22257142857142856,1.0674285714285714,5.9148571428571435,187.39142857142858,82.87285714285714,2.196857142857143
2017-05-12,7.107142857142857,12.299428571428573,1.9342857142857144,79.97942857142857,3.492,1.1874285714285715,0.031428571428571424,1.1560000000000001,4.067428571428571,186.87057142857142,84.88799999999999,1.8445714285714285
2017-05-13,6.843999999999999,11.421142857142858,2.486857142857143,81.558,3.525142857142857,2.1874285714285713,0.34114285714285714,1.846285714285714,3.1477142857142852,178.96,85.11028571428572,1.9625714285714284
